Outbound Flight Date,Return Flight Date,Price,Outbound Flight Airlines,Outbound Flight Departure Time,Outbound Flight Arrival Time,Outbound Flight Arrival + Days,Outbound Flight Duration,Outbound Flight Stops,Outbound Flight Connecting Airports,Outbound Flight Departure Airport,Outbound Flight Arrival Airport,Return Flight Airlines,Return Flight Departure Time,Return Flight Arrival Time,Return Flight Arrival + Days,Return Flight Duration,Return Flight Stops,Return Flight Connecting Airports,Return Flight Departure Airport,Return Flight Arrival Airport
2024-05-03,2024-05-10,1976,Turkish Airlines,20:35,08:55,2,1820,1,IST,VNO,NRT,Qatar Airways,20:35,08:55,1,1510,1,"DOH, HEL",NRT,VNO
2024-05-03,2024-05-10,2445,ANA (All Nippon Airways),06:00,08:10,1,1210,1,FRA,VNO,HND,Qatar Airways + Finnair,06:00,08:10,1,1490,1,"DOH, HEL",HND,VNO
2024-05-03,2024-05-10,2298,Finnair + Qatar Airways,13:30,18:55,1,1405,2,"HEL, DOH",VNO,NRT,Qatar Airways + Finnair,13:30,18:55,1,1490,2,"DOH, HEL",HND,VNO
2024-05-03,2024-05-10,1759,Turkish Airlines,20:35,07:55,2,1760,2,"IST, KIX",VNO,HND,Singapore Airlines,20:35,07:55,1,2025,2,"SIN, CPH",NRT,VNO
2024-05-03,2024-05-10,3023,ANA (All Nippon Airways),06:00,08:10,1,1210,1,FRA,VNO,HND,Finnair,06:00,08:10,1,995,1,HEL,NRT,VNO
2024-05-03,2024-05-10,2308,Finnair + Qatar Airways,13:30,18:55,1,1405,2,"HEL, DOH",VNO,NRT,Qatar Airways,13:30,18:55,1,1490,2,"DOH, HEL",HND,VNO
2024-05-03,2024-05-10,1910,Turkish Airlines,20:35,08:55,2,1820,1,IST,VNO,NRT,Singapore Airlines + Scandinavian Airlines,20:35,08:55,1,1685,1,"SIN, CPH",HND,VNO
2024-05-03,2024-05-10,2162,airBaltic + Qatar Airways,15:30,23:55,1,1585,2,"CDG, DOH",VNO,HND,Qatar Airways + Finnair,15:30,23:55,1,1510,2,"DOH, HEL",NRT,VNO
2024-05-03,2024-05-10,2024,Austrian Airlines,15:55,08:50,2,2095,1,VIE,VNO,NRT,Lufthansa,15:55,08:50,1,1215,1,"MUC, FRA",HND,VNO
2024-05-03,2024-05-10,2308,Finnair + Qatar Airways,13:30,18:55,1,1405,2,"HEL, DOH",VNO,NRT,Qatar Airways,13:30,18:55,1,1510,2,"DOH, HEL",NRT,VNO
2024-05-03,2024-05-10,2046,Turkish Airlines,20:35,07:55,2,1760,2,"IST, KIX",VNO,HND,Etihad Airways,20:35,07:55,1,1530,2,"AUH, FRA",NRT,VNO
2024-05-03,2024-05-10,2236,ANA (All Nippon Airways),06:00,08:10,1,1210,1,FRA,VNO,HND,Turkish Airlines,06:00,08:10,1,1805,1,IST,NRT,VNO
2024-05-03,2024-05-10,1839,Singapore Airlines,06:30,21:50,1,2000,2,"CPH, SIN",VNO,HND,Singapore Airlines,06:30,21:50,1,1670,2,"SIN, CPH",HND,VNO
2024-05-03,2024-05-10,2936,KLM,08:05,09:35,1,1170,1,AMS,VNO,NRT,Air France,08:05,09:35,0,1130,1,CDG,HND,VNO
2024-05-03,2024-05-10,3096,Finnair,13:30,13:05,1,1055,1,HEL,VNO,NRT,Air France,13:30,13:05,0,1130,1,CDG,HND,VNO
2024-05-03,2024-05-10,3106,Lufthansa,06:00,06:55,1,1135,2,"FRA, MUC",VNO,HND,Scandinavian Airlines,06:00,06:55,0,1070,2,CPH,HND,VNO
2024-05-03,2024-05-10,2245,airBaltic + Qatar Airways,15:30,23:55,1,1585,2,"CDG, DOH",VNO,HND,Qatar Airways + Finnair,15:30,23:55,1,1490,2,"DOH, HEL",HND,VNO
2024-05-03,2024-05-10,3098,LOT + Asiana Airlines,11:00,11:20,1,1100,2,"WAW, ICN",VNO,NRT,Air France,11:00,11:20,0,1130,2,CDG,HND,VNO
2024-05-03,2024-05-10,2089,Singapore Airlines,06:30,15:55,1,1645,2,"CPH, SIN",VNO,HND,Singapore Airlines,06:30,15:55,1,1670,2,"SIN, CPH",HND,VNO
2024-05-03,2024-05-10,2044,airBaltic + Emirates,08:05,17:35,1,1650,2,"AMS, DXB",VNO,NRT,Emirates + airBaltic,08:05,17:35,0,1740,2,"DXB, MUC",HND,VNO
2024-05-03,2024-05-10,2313,Finnair + Qatar Airways,10:10,18:55,1,1605,2,"HEL, DOH",VNO,NRT,Qatar Airways + LOT,10:10,18:55,1,1410,2,"DOH, WAW",HND,VNO
2024-05-03,2024-05-10,3129,Finnair,13:30,13:50,1,1100,1,HEL,VNO,HND,Air France,13:30,13:50,0,1130,1,CDG,HND,VNO
2024-05-03,2024-05-10,2064,Austrian Airlines,15:55,08:50,2,2095,1,VIE,VNO,NRT,Lufthansa,15:55,08:50,1,1290,1,FRA,HND,VNO
2024-05-03,2024-05-10,1964,Finnair,21:40,20:40,2,2460,2,"HEL, OSA",VNO,HND,LOT,21:40,20:40,1,1100,2,WAW,NRT,VNO
2024-05-03,2024-05-10,3656,Turkish Airlines + ANA (All Nippon Airways),11:35,08:55,1,920,1,IST,VNO,NRT,Finnair,11:35,08:55,1,995,1,HEL,NRT,VNO
2024-05-03,2024-05-10,3657,Turkish Airlines + ANA (All Nippon Airways),11:35,08:55,1,920,1,IST,VNO,NRT,Japan Airlines + Finnair,11:35,08:55,1,995,1,HEL,NRT,VNO
2024-05-03,2024-05-10,2323,Qatar Airways,10:10,18:55,1,1605,2,"HEL, DOH",VNO,NRT,Qatar Airways + LOT,10:10,18:55,1,1410,2,"DOH, WAW",HND,VNO
2024-05-03,2024-05-10,2934,Air France,15:30,18:30,1,1260,1,CDG,VNO,HND,Air France,15:30,18:30,0,1130,1,CDG,HND,VNO
2024-05-03,2024-05-10,2313,Finnair + Qatar Airways,10:10,18:55,1,1605,2,"HEL, DOH",VNO,NRT,Qatar Airways + LOT,10:10,18:55,1,1430,2,"DOH, WAW",NRT,VNO
2024-05-03,2024-05-10,1772,Austrian Airlines,15:55,08:50,2,2095,1,VIE,VNO,NRT,Lufthansa,15:55,08:50,1,1870,1,"MUC, FRA",HND,VNO
2024-05-03,2024-05-10,2323,Qatar Airways,10:10,18:55,1,1605,2,"HEL, DOH",VNO,NRT,Qatar Airways + LOT,10:10,18:55,1,1430,2,"DOH, WAW",NRT,VNO
2024-05-03,2024-05-10,2027,Turkish Airlines,20:35,08:55,2,1820,1,IST,VNO,NRT,Singapore Airlines,20:35,08:55,1,1670,1,"SIN, CPH",HND,VNO
2024-05-03,2024-05-10,2023,Scandinavian Airlines + Etihad Airways,06:30,13:00,1,1470,2,"CPH, AUH",VNO,NRT,Singapore Airlines + Scandinavian Airlines,06:30,13:00,1,2040,2,"SIN, CPH",NRT,VNO
2024-05-03,2024-05-10,2298,Finnair + Qatar Airways,10:10,18:55,1,1605,2,"HEL, DOH",VNO,NRT,Qatar Airways + Finnair,10:10,18:55,1,1490,2,"DOH, HEL",HND,VNO
2024-05-03,2024-05-10,2308,Qatar Airways,10:10,18:55,1,1605,2,"HEL, DOH",VNO,NRT,Qatar Airways + Finnair,10:10,18:55,1,1490,2,"DOH, HEL",HND,VNO
2024-05-03,2024-05-10,2308,Finnair + Qatar Airways,10:10,18:55,1,1605,2,"HEL, DOH",VNO,NRT,Qatar Airways,10:10,18:55,1,1490,2,"DOH, HEL",HND,VNO
2024-05-03,2024-05-10,2529,Turkish Airlines,20:35,07:55,2,1760,2,"IST, KIX",VNO,HND,Scandinavian Airlines,20:35,07:55,0,1070,2,CPH,HND,VNO
2024-05-03,2024-05-10,2159,Qatar Airways,10:10,23:55,1,1905,2,"HEL, DOH",VNO,HND,Qatar Airways + LOT,10:10,23:55,1,1410,2,"DOH, WAW",HND,VNO
2024-05-03,2024-05-10,1681,Finnair,21:40,20:40,2,2460,2,"HEL, OSA",VNO,HND,Turkish Airlines,21:40,20:40,1,1805,2,IST,NRT,VNO
2024-05-03,2024-05-10,2319,Qatar Airways,10:10,18:55,1,1605,2,"HEL, DOH",VNO,NRT,Qatar Airways,10:10,18:55,1,1490,2,"DOH, HEL",HND,VNO
2024-05-03,2024-05-10,2308,Finnair + Qatar Airways,10:10,18:55,1,1605,2,"HEL, DOH",VNO,NRT,Qatar Airways,10:10,18:55,1,1510,2,"DOH, HEL",NRT,VNO
2024-05-03,2024-05-10,2159,Qatar Airways,10:10,23:55,1,1905,2,"HEL, DOH",VNO,HND,Qatar Airways + LOT,10:10,23:55,1,1430,2,"DOH, WAW",NRT,VNO
2024-05-03,2024-05-10,1873,Turkish Airlines,20:35,07:55,2,1760,2,"IST, KIX",VNO,HND,Air India + LOT,20:35,07:55,1,2105,2,"DEL, WAW",NRT,VNO
2024-05-03,2024-05-10,2430,ANA (All Nippon Airways),06:00,08:10,1,1210,1,FRA,VNO,HND,Emirates + Scandinavian Airlines,06:00,08:10,0,1770,1,"DXB, CPH",HND,VNO
2024-05-03,2024-05-10,1521,Scandinavian Airlines + Air China,15:50,20:40,1,1370,2,"CPH, PVG",VNO,NRT,Scandinavian Airlines,15:50,20:40,2,3400,2,"CPH, ARN",HND,VNO
2024-05-03,2024-05-10,2144,Qatar Airways,10:10,23:55,1,1905,2,"HEL, DOH",VNO,HND,Qatar Airways + Finnair,10:10,23:55,1,1490,2,"DOH, HEL",HND,VNO
2024-05-03,2024-05-10,2155,Qatar Airways,10:10,23:55,1,1905,2,"HEL, DOH",VNO,HND,Qatar Airways,10:10,23:55,1,1490,2,"DOH, HEL",HND,VNO
2024-05-03,2024-05-10,1813,Austrian Airlines,15:55,08:50,2,2095,1,VIE,VNO,NRT,Lufthansa,15:55,08:50,1,1945,1,FRA,HND,VNO
2024-05-03,2024-05-10,2154,Qatar Airways,10:10,23:55,1,1905,2,"HEL, DOH",VNO,HND,Qatar Airways,10:10,23:55,1,1510,2,"DOH, HEL",NRT,VNO
2024-05-03,2024-05-10,2287,Austrian Airlines,15:55,08:50,2,2095,1,VIE,VNO,NRT,Turkish Airlines,15:55,08:50,1,1125,1,IST,HND,VNO
2024-05-03,2024-05-10,1909,Turkish Airlines,20:35,08:55,2,1820,1,IST,VNO,NRT,Singapore Airlines + Scandinavian Airlines,20:35,08:55,1,2040,1,"SIN, CPH",NRT,VNO
2024-05-03,2024-05-10,1897,Finnair,21:40,20:40,2,2460,2,"HEL, OSA",VNO,HND,Emirates + LOT,21:40,20:40,1,1430,2,"DXB, WAW",NRT,VNO
2024-05-03,2024-05-10,2425,ANA (All Nippon Airways),06:00,08:10,1,1210,1,FRA,VNO,HND,Emirates + Scandinavian Airlines,06:00,08:10,1,1865,1,"DXB, CPH",NRT,VNO
2024-05-03,2024-05-10,1896,Finnair,21:40,20:40,2,2460,2,"HEL, OSA",VNO,HND,Qatar Airways + Finnair,21:40,20:40,1,1490,2,"DOH, HEL",HND,VNO
2024-05-03,2024-05-10,2738,ANA (All Nippon Airways),06:00,08:10,1,1210,1,FRA,VNO,HND,Etihad Airways,06:00,08:10,1,1530,1,"AUH, FRA",NRT,VNO
2024-05-03,2024-05-10,1772,LOT + Air India,14:45,08:45,2,2160,2,"WAW, DEL",VNO,NRT,Air India + LOT,14:45,08:45,1,2105,2,"DEL, WAW",NRT,VNO
2024-05-03,2024-05-10,3177,Finnair,10:10,13:05,1,1255,1,HEL,VNO,NRT,Air France,10:10,13:05,0,1130,1,CDG,HND,VNO
2024-05-03,2024-05-10,3843,Turkish Airlines + ANA (All Nippon Airways),11:35,08:55,1,920,1,IST,VNO,NRT,Scandinavian Airlines,11:35,08:55,0,1070,1,CPH,HND,VNO
2024-05-03,2024-05-10,2027,Turkish Airlines,20:35,08:55,2,1820,1,IST,VNO,NRT,Singapore Airlines,20:35,08:55,1,2025,1,"SIN, CPH",NRT,VNO
2024-05-03,2024-05-10,2560,Air France,15:30,05:55,2,1945,1,CDG,VNO,HND,Air France,15:30,05:55,0,1130,1,CDG,HND,VNO
2024-05-03,2024-05-10,1875,Finnair,21:40,20:40,2,2460,2,"HEL, OSA",VNO,HND,Emirates + Scandinavian Airlines,21:40,20:40,0,1770,2,"DXB, CPH",HND,VNO
2024-05-03,2024-05-10,2464,ANA (All Nippon Airways),06:00,08:10,1,1210,1,FRA,VNO,HND,Singapore Airlines,06:00,08:10,1,2025,1,"SIN, CPH",NRT,VNO
2024-05-03,2024-05-10,1771,Etihad Airways,06:00,13:00,1,1500,2,"FRA, AUH",VNO,NRT,Etihad Airways + airBaltic,06:00,13:00,2,3010,2,"AUH, AMS",NRT,VNO
2024-05-03,2024-05-10,3536,Lufthansa,06:00,06:55,1,1135,2,"FRA, MUC",VNO,HND,Air France,06:00,06:55,0,1130,2,CDG,HND,VNO
2024-05-03,2024-05-10,2525,Austrian Airlines,15:55,08:50,2,2095,1,VIE,VNO,NRT,LOT,15:55,08:50,1,1100,1,WAW,NRT,VNO
2024-05-03,2024-05-10,1875,Finnair,21:40,20:40,2,2460,2,"HEL, OSA",VNO,HND,Emirates + Scandinavian Airlines,21:40,20:40,1,1865,2,"DXB, CPH",NRT,VNO
2024-05-03,2024-05-10,2289,Air France,15:30,05:55,2,1945,1,CDG,VNO,HND,Air France,15:30,05:55,0,1670,1,CDG,HND,VNO
2024-05-03,2024-05-10,2965,KLM,08:05,18:30,1,1705,2,"AMS, CDG",VNO,HND,Air France,08:05,18:30,0,1130,2,CDG,HND,VNO
2024-05-03,2024-05-10,2327,Air France,15:30,05:55,2,1945,1,CDG,VNO,HND,Air France + airBaltic,15:30,05:55,0,1670,1,CDG,HND,VNO
2024-05-03,2024-05-10,2560,ANA (All Nippon Airways),06:00,08:10,1,1210,1,FRA,VNO,HND,Air India + LOT,06:00,08:10,1,2105,1,"DEL, WAW",NRT,VNO
2024-05-03,2024-05-10,1907,Finnair,21:40,20:40,2,2460,2,"HEL, OSA",VNO,HND,Singapore Airlines,21:40,20:40,1,2025,2,"SIN, CPH",NRT,VNO
2024-05-03,2024-05-10,2466,Finnair,21:40,21:25,2,2505,2,"HEL, OSA",VNO,HND,Finnair,21:40,21:25,1,995,2,HEL,NRT,VNO
2024-05-03,2024-05-10,2992,Turkish Airlines,20:35,07:55,2,1760,2,"IST, KIX",VNO,HND,Air France,20:35,07:55,0,1130,2,CDG,HND,VNO
2024-05-03,2024-05-10,2954,Air France,15:30,18:30,1,1260,1,CDG,VNO,HND,Air France,15:30,18:30,0,1670,1,CDG,HND,VNO
2024-05-03,2024-05-10,2458,Austrian Airlines,15:55,08:50,2,2095,1,VIE,VNO,NRT,Emirates + LOT,15:55,08:50,1,1430,1,"DXB, WAW",NRT,VNO
2024-05-03,2024-05-10,3626,Air France,15:30,18:30,1,1260,1,CDG,VNO,HND,Air France + airBaltic,15:30,18:30,0,1130,1,CDG,HND,VNO
2024-05-03,2024-05-10,2517,Finnair,21:40,20:40,2,2460,2,"HEL, OSA",VNO,HND,Finnair,21:40,20:40,1,995,2,HEL,NRT,VNO
2024-05-03,2024-05-10,2184,Finnair,21:40,20:40,2,2460,2,"HEL, OSA",VNO,HND,Etihad Airways,21:40,20:40,1,1530,2,"AUH, FRA",NRT,VNO
2024-05-03,2024-05-10,2242,Austrian Airlines,15:55,08:50,2,2095,1,VIE,VNO,NRT,Turkish Airlines,15:55,08:50,1,1805,1,IST,NRT,VNO
2024-05-03,2024-05-10,3743,ANA (All Nippon Airways),06:00,08:10,1,1210,1,FRA,VNO,HND,Air France,06:00,08:10,0,1130,1,CDG,HND,VNO
2024-05-03,2024-05-10,2992,Air France,15:30,18:30,1,1260,1,CDG,VNO,HND,Air France + airBaltic,15:30,18:30,0,1670,1,CDG,HND,VNO
2024-05-03,2024-05-10,4295,Turkish Airlines + ANA (All Nippon Airways),11:35,08:55,1,920,1,IST,VNO,NRT,Air France,11:35,08:55,0,1130,1,CDG,HND,VNO
2024-05-03,2024-05-10,2457,Austrian Airlines,15:55,08:50,2,2095,1,VIE,VNO,NRT,Qatar Airways + Finnair,15:55,08:50,1,1490,1,"DOH, HEL",HND,VNO
2024-05-03,2024-05-10,2984,airBaltic + Qatar Airways,15:30,23:55,1,1585,2,"CDG, DOH",VNO,HND,Qatar Airways + LOT,15:30,23:55,1,1410,2,"DOH, WAW",HND,VNO
2024-05-03,2024-05-10,2331,Air France,15:30,05:55,2,1945,1,CDG,VNO,HND,KLM,15:30,05:55,1,1940,1,AMS,NRT,VNO
2024-05-03,2024-05-10,2962,Air France,15:30,05:55,2,1945,1,CDG,VNO,HND,Air France + airBaltic,15:30,05:55,0,1130,1,CDG,HND,VNO
2024-05-03,2024-05-10,2979,airBaltic + Qatar Airways,15:30,23:55,1,1585,2,"CDG, DOH",VNO,HND,Qatar Airways,15:30,23:55,1,1490,2,"DOH, HEL",HND,VNO
2024-05-03,2024-05-10,2010,Finnair,21:40,20:40,2,2460,2,"HEL, OSA",VNO,HND,Air India + LOT,21:40,20:40,1,2105,2,"DEL, WAW",NRT,VNO
2024-05-03,2024-05-10,2510,Finnair,18:10,20:40,2,2670,2,"HEL, OSA",VNO,HND,Finnair,18:10,20:40,1,995,2,HEL,NRT,VNO
2024-05-03,2024-05-10,2979,airBaltic + Qatar Airways,15:30,23:55,1,1585,2,"CDG, DOH",VNO,HND,Qatar Airways,15:30,23:55,1,1510,2,"DOH, HEL",NRT,VNO
2024-05-03,2024-05-10,3027,Austrian Airlines,15:55,08:50,2,2095,1,VIE,VNO,NRT,Finnair,15:55,08:50,1,995,1,HEL,NRT,VNO
2024-05-03,2024-05-10,2436,Austrian Airlines,15:55,08:50,2,2095,1,VIE,VNO,NRT,Emirates + Scandinavian Airlines,15:55,08:50,0,1770,1,"DXB, CPH",HND,VNO
2024-05-03,2024-05-10,1978,Singapore Airlines,06:30,21:50,1,2000,2,"CPH, SIN",VNO,HND,Singapore Airlines,06:30,21:50,2,2775,2,"SIN, CPH",HND,VNO
2024-05-03,2024-05-10,3473,LOT,19:15,18:30,1,1035,1,WAW,VNO,NRT,Asiana Airlines + Lufthansa,19:15,18:30,0,1705,1,"ICN, FRA",HND,VNO
2024-05-03,2024-05-10,2677,Finnair,21:40,21:25,2,2505,2,"HEL, OSA",VNO,HND,Scandinavian Airlines,21:40,21:25,0,1070,2,CPH,HND,VNO
2024-05-03,2024-05-10,2722,Finnair,21:40,20:40,2,2460,2,"HEL, OSA",VNO,HND,Scandinavian Airlines,21:40,20:40,0,1070,2,CPH,HND,VNO
2024-05-03,2024-05-10,2437,Austrian Airlines,15:55,08:50,2,2095,1,VIE,VNO,NRT,Emirates + Scandinavian Airlines,15:55,08:50,1,1865,1,"DXB, CPH",NRT,VNO
2024-05-03,2024-05-10,3452,Finnair + Japan Airlines,13:30,13:50,1,1100,1,HEL,VNO,HND,Asiana Airlines + Lufthansa,13:30,13:50,0,1705,1,"ICN, FRA",HND,VNO
2024-05-03,2024-05-10,3498,LOT + Asiana Airlines,11:00,11:20,1,1100,2,"WAW, ICN",VNO,NRT,Asiana Airlines + Lufthansa,11:00,11:20,0,1705,2,"ICN, FRA",HND,VNO
2024-05-03,2024-05-10,4902,Turkish Airlines,11:35,08:55,1,920,1,IST,VNO,NRT,ANA (All Nippon Airways),11:35,08:55,0,1090,1,FRA,HND,VNO
2024-05-03,2024-05-10,2957,Air France,15:30,18:30,1,1260,1,CDG,VNO,HND,KLM,15:30,18:30,1,2075,1,"CDG, AMS",HND,VNO
2024-05-03,2024-05-10,3520,Finnair,13:30,13:50,1,1100,1,HEL,VNO,HND,Asiana Airlines + Lufthansa,13:30,13:50,0,1705,1,"ICN, FRA",HND,VNO
2024-05-03,2024-05-10,2750,Austrian Airlines,15:55,08:50,2,2095,1,VIE,VNO,NRT,Etihad Airways,15:55,08:50,1,1530,1,"AUH, FRA",NRT,VNO
2024-05-03,2024-05-10,2668,Finnair,18:10,20:40,2,2670,2,"HEL, OSA",VNO,HND,Scandinavian Airlines,18:10,20:40,0,1070,2,CPH,HND,VNO
2024-05-03,2024-05-10,4781,Turkish Airlines,20:35,19:20,1,1005,1,IST,VNO,HND,ANA (All Nippon Airways),20:35,19:20,0,1090,1,FRA,HND,VNO
2024-05-03,2024-05-10,4563,LOT,19:15,18:30,1,1035,1,WAW,VNO,NRT,ANA (All Nippon Airways) + airBaltic,19:15,18:30,0,1165,1,MUC,HND,VNO
2024-05-03,2024-05-10,3227,Austrian Airlines,15:55,08:50,2,2095,1,VIE,VNO,NRT,Scandinavian Airlines,15:55,08:50,0,1070,1,CPH,HND,VNO
2024-05-03,2024-05-10,2493,Austrian Airlines,15:55,08:50,2,2095,1,VIE,VNO,NRT,Singapore Airlines,15:55,08:50,1,2025,1,"SIN, CPH",NRT,VNO
2024-05-03,2024-05-10,4546,LOT + Asiana Airlines,11:00,11:20,1,1100,2,"WAW, ICN",VNO,NRT,ANA (All Nippon Airways) + airBaltic,11:00,11:20,0,1165,2,MUC,HND,VNO
2024-05-03,2024-05-10,4557,Finnair + Japan Airlines,13:30,13:50,1,1100,1,HEL,VNO,HND,ANA (All Nippon Airways) + airBaltic,13:30,13:50,0,1165,1,MUC,HND,VNO
2024-05-03,2024-05-10,2592,Air France,15:30,05:55,2,1945,1,CDG,VNO,HND,KLM,15:30,05:55,1,2075,1,"CDG, AMS",HND,VNO
2024-05-03,2024-05-10,3529,LOT,19:15,18:30,1,1035,1,WAW,VNO,NRT,KLM,19:15,18:30,1,1940,1,AMS,NRT,VNO
2024-05-03,2024-05-10,4899,Finnair,13:30,13:05,1,1055,1,HEL,VNO,NRT,ANA (All Nippon Airways),13:30,13:05,0,1090,1,FRA,HND,VNO
2024-05-03,2024-05-10,4856,Finnair + Japan Airlines,13:30,13:50,1,1100,1,HEL,VNO,HND,ANA (All Nippon Airways),13:30,13:50,0,1090,1,FRA,HND,VNO
2024-05-03,2024-05-10,3504,Finnair + Japan Airlines,13:30,13:50,1,1100,1,HEL,VNO,HND,KLM,13:30,13:50,1,1940,1,AMS,NRT,VNO
2024-05-03,2024-05-10,4898,LOT + Asiana Airlines,11:00,11:20,1,1100,2,"WAW, ICN",VNO,NRT,ANA (All Nippon Airways),11:00,11:20,0,1090,2,FRA,HND,VNO
2024-05-03,2024-05-10,4879,LOT,19:15,18:30,1,1035,1,WAW,VNO,NRT,Lufthansa,19:15,18:30,0,1165,1,MUC,HND,VNO
2024-05-03,2024-05-10,3532,LOT + Asiana Airlines,11:00,11:20,1,1100,2,"WAW, ICN",VNO,NRT,KLM,11:00,11:20,1,1940,2,AMS,NRT,VNO
2024-05-03,2024-05-10,2571,Austrian Airlines,15:55,08:50,2,2095,1,VIE,VNO,NRT,Air India + LOT,15:55,08:50,1,2105,1,"DEL, WAW",NRT,VNO
2024-05-03,2024-05-10,4929,Finnair,13:30,13:50,1,1100,1,HEL,VNO,HND,ANA (All Nippon Airways),13:30,13:50,0,1090,1,FRA,HND,VNO
2024-05-03,2024-05-10,3585,Finnair,13:30,13:50,1,1100,1,HEL,VNO,HND,KLM,13:30,13:50,1,1940,1,AMS,NRT,VNO
2024-05-03,2024-05-10,4786,ANA (All Nippon Airways),06:00,08:10,1,1210,1,FRA,VNO,HND,Scandinavian Airlines,06:00,08:10,0,1070,1,CPH,HND,VNO
2024-05-03,2024-05-10,4821,Finnair,13:30,13:50,1,1100,1,HEL,VNO,HND,ANA (All Nippon Airways) + airBaltic,13:30,13:50,0,1165,1,MUC,HND,VNO
2024-05-03,2024-05-10,2772,LOT,19:15,18:30,1,1035,1,WAW,VNO,NRT,EVA Air + Austrian Airlines,19:15,18:30,2,2910,1,"TPE, BKK, VIE",NRT,VNO
2024-05-03,2024-05-10,4876,Finnair + Japan Airlines,13:30,13:50,1,1100,1,HEL,VNO,HND,Lufthansa,13:30,13:50,0,1165,1,MUC,HND,VNO
2024-05-03,2024-05-10,2762,Finnair + Japan Airlines,13:30,13:50,1,1100,1,HEL,VNO,HND,EVA Air + Austrian Airlines,13:30,13:50,2,2910,1,"TPE, BKK, VIE",NRT,VNO
2024-05-03,2024-05-10,4900,LOT + Asiana Airlines,11:00,11:20,1,1100,2,"WAW, ICN",VNO,NRT,Lufthansa,11:00,11:20,0,1165,2,MUC,HND,VNO
2024-05-03,2024-05-10,4931,Finnair,13:30,13:50,1,1100,1,HEL,VNO,HND,Lufthansa,13:30,13:50,0,1165,1,MUC,HND,VNO
2024-05-03,2024-05-10,2795,LOT + Asiana Airlines,11:00,11:20,1,1100,2,"WAW, ICN",VNO,NRT,EVA Air + Austrian Airlines,11:00,11:20,2,2910,2,"TPE, BKK, VIE",NRT,VNO
2024-05-03,2024-05-10,3129,Finnair,21:40,20:40,2,2460,2,"HEL, OSA",VNO,HND,Air France,21:40,20:40,0,1130,2,CDG,HND,VNO
2024-05-03,2024-05-10,3426,Air France,15:30,09:35,2,2165,2,"CDG, AMS",VNO,NRT,Air France,15:30,09:35,0,1130,2,CDG,HND,VNO
2024-05-03,2024-05-10,2826,Finnair,13:30,13:50,1,1100,1,HEL,VNO,HND,EVA Air + Austrian Airlines,13:30,13:50,2,2910,1,"TPE, BKK, VIE",NRT,VNO
2024-05-03,2024-05-10,3539,KLM,08:05,09:35,1,1170,1,AMS,VNO,NRT,KLM,08:05,09:35,1,2075,1,"CDG, AMS",HND,VNO
2024-05-03,2024-05-10,3383,Turkish Airlines,20:35,07:55,2,1760,2,"IST, KIX",VNO,HND,Asiana Airlines + Lufthansa,20:35,07:55,0,1705,2,"ICN, FRA",HND,VNO
2024-05-03,2024-05-10,3790,KLM,08:05,09:35,1,1170,1,AMS,VNO,NRT,KLM,08:05,09:35,1,1940,1,AMS,NRT,VNO
2024-05-03,2024-05-10,4084,ANA (All Nippon Airways),06:00,08:10,1,1210,1,FRA,VNO,HND,Asiana Airlines + Lufthansa,06:00,08:10,0,1705,1,"ICN, FRA",HND,VNO
2024-05-03,2024-05-10,3710,Austrian Airlines,15:55,08:50,2,2095,1,VIE,VNO,NRT,Air France,15:55,08:50,0,1130,1,CDG,HND,VNO
2024-05-03,2024-05-10,3546,KLM,08:05,18:30,1,1705,2,"AMS, CDG",VNO,HND,Air France,08:05,18:30,0,1670,2,CDG,HND,VNO
2024-05-03,2024-05-10,6057,Turkish Airlines + ANA (All Nippon Airways),11:35,08:55,1,920,1,IST,VNO,NRT,ANA (All Nippon Airways),11:35,08:55,0,1090,1,FRA,HND,VNO
2024-05-03,2024-05-10,3808,Air France,15:30,18:30,1,1260,1,CDG,VNO,HND,KLM,15:30,18:30,1,1940,1,AMS,NRT,VNO
2024-05-03,2024-05-10,5085,LOT + Air China,11:00,12:30,1,1170,2,"WAW, PEK",VNO,HND,Air China + Lufthansa,11:00,12:30,0,1285,2,"PEK, FRA",HND,VNO
2024-05-03,2024-05-10,2689,Turkish Airlines,20:35,07:55,2,1760,2,"IST, KIX",VNO,HND,EVA Air + Austrian Airlines,20:35,07:55,2,2910,2,"TPE, BKK, VIE",NRT,VNO
2024-05-03,2024-05-10,3442,Turkish Airlines,20:35,07:55,2,1760,2,"IST, KIX",VNO,HND,KLM,20:35,07:55,1,1940,2,AMS,NRT,VNO
2024-05-03,2024-05-10,4090,ANA (All Nippon Airways),06:00,08:10,1,1210,1,FRA,VNO,HND,KLM,06:00,08:10,1,1940,1,AMS,NRT,VNO
2024-05-03,2024-05-10,5444,ANA (All Nippon Airways),06:00,08:10,1,1210,1,FRA,VNO,HND,ANA (All Nippon Airways) + airBaltic,06:00,08:10,0,1165,1,MUC,HND,VNO
2024-05-03,2024-05-10,5480,ANA (All Nippon Airways),06:00,08:10,1,1210,1,FRA,VNO,HND,Lufthansa,06:00,08:10,0,1165,1,MUC,HND,VNO
2024-05-03,2024-05-10,4867,LOT,19:15,18:30,1,1035,1,WAW,VNO,NRT,Air Canada,19:15,18:30,1,1650,1,"YYZ, CPH",HND,VNO
